"","title","movie_id","Action","Adventure","Animation","Comedy","Crime","Documentary","Drama","Family","Fantasy","Foreign","History","Horror","Music","Mystery","Romance","Science Fiction","Thriller","TV Movie","War","Western"
"2761","Journey to the Center of the Earth",2761,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"2762","Louise-Michel",2762,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2763","Plaguers",2763,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"2764","Riddles of the Sphinx",2764,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"2765","Gigantic",2765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2766","Beyond Loch Ness",2766,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
"2767","Killshot",2767,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"2768","Un gioco da ragazze",2768,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2769","The Adventures of Young Indiana Jones: Scandal of 1920",2769,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"2770","The Nutty Professor",2770,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2771","Quiet Chaos",2771,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"2772","Redbelt",2772,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2773","Shoot on Sight",2773,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"2774","Dog Tags",2774,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2775","How She Move",2775,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2776","Trailer Park of Terror",2776,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2777","Baby Blues",2777,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"2778","Lupin the Third: Green vs Red",2778,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2779","Crushed",2779,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"2780","The Beast Stalker",2780,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2781","Vipers",2781,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
"2782","Trucker",2782,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2783","Filth and Wisdom",2783,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2784","A.R.O.G.",2784,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2785","Autumn",2785,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2786","Dark Streets",2786,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2787","Chiko",2787,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2788","Journey to Saturn",2788,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2789","The Hottie & The Nottie",2789,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2790","The American Mall",2790,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
"2791","Gölgesizler",2791,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"2792","Shiver",2792,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"2793","The House of Small Cubes",2793,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"2794","Killer Movie",2794,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2795","Warbirds",2795,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2796","Rivals",2796,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2797","Painted Skin",2797,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"2798","Rough Cut",2798,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"2799","Past Lies",2799,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2800","The Collective",2800,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"2801","Sita Sings the Blues",2801,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
"2802","Four Ages of Love",2802,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"2803","Rigged",2803,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"2804","High Lane",2804,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"2805","iCarly: iGo to Japan",2805,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2806","Worlds Apart",2806,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2807","Feast II: Sloppy Seconds",2807,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2808","The Mark of Cain",2808,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"2809","The Man Who Loves",2809,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2810","Flying By",2810,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2811","The Butterfly Circus",2811,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2812","Lejdis",2812,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2813","Dostana",2813,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"2814","İncir Çekirdeği",2814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2815","Bad Girl Island",2815,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"2816","Rudo & Cursi",2816,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2817","The Most Wonderful Time of the Year",2817,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"2818","The Good Life",2818,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2819","Bouquet final",2819,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2820","American Violet",2820,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2821","Logorama",2821,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2822","The Crew",2822,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"2823","The Coffin",2823,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"2824","Louis C.K.: Chewed Up",2824,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2825","Who Are You",2825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2826","Tokyo Sonata",2826,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2827","Rembrandt's J'Accuse...!",2827,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"2828","Jack Hunter: The Lost Treasure of Ugarit",2828,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2829","Strange Wilderness",2829,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2830","Schrader's Exorcism",2830,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2831","Cornered!",2831,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2832","Ayakta Kal",2832,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2833","Drift GTR",2833,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2834","Gangster's Paradise: Jerusalema",2834,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"2835","Antoo Fighter",2835,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2836","Automaton Transfusion",2836,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2837","The Neighbor",2837,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2838","Turn the River",2838,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2839","Last Chance Harvey",2839,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"2840","I Want to See",2840,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"2841","The Man from London",2841,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"2842","The Art of War III: Retribution",2842,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2843","Carver",2843,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2844","We Can Do That",2844,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2845","Troubled Water",2845,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2846","Phoebe in Wonderland",2846,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2847","10 Promises to My Dog",2847,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2848","Ice Blues",2848,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"2849","Changing Sides",2849,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2850","Varg Veum - Woman in the Fridge",2850,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"2851","Taş Yastık",2851,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2852","The Trap",2852,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2853","The Twisted Tale Of Bloody Mary",2853,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"2854","Chaos Theory",2854,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"2855","Acolytes",2855,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"2856","The Betrayed",2856,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"2857","Recount",2857,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"2858","First Sunday",2858,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2859","Siren X",2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2860","Deadwater",2860,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2861","American Swing",2861,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2862","Giant",2862,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"2863","Our First Christmas",2863,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2864","The Family That Preys",2864,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"2865","Muro Nalet olsun içimdeki insan sevgisine",2865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2866","Bad Biology",2866,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"2867","Vanished Empire",2867,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
"2868","Cold Lunch",2868,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2869","Impact Point",2869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2870","Love Me No More",2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2871","Versailles",2871,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2872","Wieners",2872,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2873","Safehouse",2873,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
"2874","The Shift",2874,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2875","My Dog Tulip",2875,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2876","What If...?",2876,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"2877","The Great Alibi",2877,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"2878","Linkin Park: Road to Revolution - Live at Milton Keynes",2878,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2879","20 Years After",2879,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
"2880","Varg Veum - Fallen Angels",2880,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"2881","Nightmare at the End of the Hall",2881,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
"2882","Saving God",2882,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2883","Resurrection County",2883,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"2884","Hooking Up",2884,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2885","The Secret Lives of Second Wives",2885,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"2886","Angel",2886,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
"2887","Baghead",2887,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"2888","Amore, bugie e calcetto",2888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2889","Ten Dead Men",2889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2890","Involuntary",2890,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2891","Orochi - Blood",2891,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"2892","Black Widow",2892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2893","Pravo na pomilovanie",2893,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2894","Son Buluşma",2894,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"2895","I Can't Think Straight",2895,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"2896","Bigger Stronger Faster*",2896,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2897","Valentino: The Last Emperor",2897,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2898","City Rats",2898,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"2899","Everybody Dies But Me",2899,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2900","Meet the Browns",2900,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"2901","Phantom Punch",2901,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2902","Lonely Street",2902,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"2903","Rumi: The Dance of Love",2903,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2904","The Moon and Other Lovers",2904,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2905","Tornado Valley",2905,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"2906","Ruka na Schastye",2906,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2907","Mrs. Washington Goes to Smith",2907,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"2908","Esclaves des mers",2908,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2909","Still Walking",2909,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"2910","Kidnap",2910,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"2911","La rabbia",2911,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2912","Priletit Vdrug Volshebnik",2912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2913","Humanity's End",2913,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"2914","My Mighty Princess",2914,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2915","Mr. Bones 2: Back from the Past",2915,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2916","Missing",2916,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"2917","Three and Out",2917,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"2918","A Woman in Berlin",2918,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"2919","Peri Tozu",2919,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"2920","Fraternity House",2920,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2921","Dorothy Mills",2921,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
"2922","Initial D Extra Stage 2",2922,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2923","Goat Story",2923,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2924","The Garden of Sinners - Chapter 6: Oblivion Recording",2924,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2925","Doctor Who: The Next Doctor",2925,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
"2926","Dismal",2926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2927","S.S.D.",2927,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"2928","Beyond The Pole",2928,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2929","A Broken Life",2929,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2930","Under Still Waters",2930,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"2931","Plajda",2931,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2932","A Frozen Flower",2932,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2933","Friendship",2933,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"2934","Frat Party",2934,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2935","French Film",2935,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"2936","Cyborg She",2936,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2937","One, Two, Many",2937,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2938","True Confessions of a Hollywood Starlet",2938,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"2939","Miao Miao",2939,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2940","Ikigami: The Ultimate Limit",2940,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2941","Flavor of Happiness",2941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2942","Straight from the Barrio",2942,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"2943","Seventh Moon",2943,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2944","Trailer Park Boys: Say Goodnight to the Bad Guys",2944,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2945","Jalsa",2945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2946","Margaret Thatcher: The Long Walk to Finchley",2946,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2947","Home Movie",2947,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"2948","Happy Flight",2948,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2949","The New Tenants",2949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2950","Cop Dog",2950,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2951","Apa Kata Hati",2951,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2952","Jeff Dunham: Jeff Dunham's Very Special Christmas Special",2952,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2953","Butterfly Lovers",2953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2954","December Heat",2954,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"2955","Tokyo Train Girls 4: Young Wife's Desires",2955,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2956","Three Days",2956,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"2957","Spirit of the Forest",2957,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2958","Spring 1941",2958,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"2959","The Guard Post",2959,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2960","Kick the Cock",2960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2961","Hijack",2961,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"2962","Acne",2962,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2963","Achilles and the Tortoise",2963,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2964","I Saw the Sun",2964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2965","Bachna Ae Haseeno",2965,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"2966","K-20: The Fiend with Twenty Faces",2966,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2967","Galileo Episode Zero",2967,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2968","My Friends Tigger & Pooh's Friendly Tails",2968,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2969","Italians",2969,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2970","Bleach the Movie: Fade to Black",2970,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2971","Death Toll",2971,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2972","The Crimson Wing: Mystery of the Flamingos",2972,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2973","Idiots and Angels",2973,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2974","Evilution",2974,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
"2975","The Cheetah Girls: One World",2975,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
"2976","Tess of the D'Urbervilles",2976,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2977","The Fifth Commandment",2977,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2978","A Complete History of My Sexual Failures",2978,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"2979","To Love and Die",2979,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2980","Hit Man: David Foster & Friends",2980,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2981","King Lear",2981,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2982","Destere",2982,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2983","Reflections",2983,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2984","The Girl from Monaco",2984,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2985","Mid-August Lunch",2985,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"2986","Portrait of a Beauty",2986,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2987","Deep in the Jungle",2987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2988","The Terrorist Next Door",2988,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2989","Brutal Massacre: A Comedy",2989,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2990","How Much Does the Trojan Horse Weigh?",2990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2991","Pilgrim's Progress - Journey To Heaven",2991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2992","The Charlemagne Code",2992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2993","The Assassination of Jesse James: Death Of An Outlaw",2993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2994","Knight Rider",2994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2995","À l'est de moi",2995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2996","Big Buck Bunny",2996,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2997","Love for Sale",2997,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"2998","Ghajini",2998,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"2999","I'm All Good",2999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3000","Tomb Raider: Ascension",3000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3001","True Confessions of a Go-Go Girl",3001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
